politician_name,politician_party,politician_chamber,politician_state,company,ticker,type,owner,traded_dt,published_dt,published_note,filed_after_days,size,size_low_usd,size_high_usd,price,price_usd,notional_low,notional_high,detail_url,politician,issuer,published,traded,filed_after,open,high,low,close,adj_close,volume,prev_close,ret_1d,fwd_ret_1d,roll5_ret,roll20_ret,short_name,sector,industry,market_cap,exchange,quote_type,size_low_pct_mcap,size_high_pct_mcap
Michael McCaul,Republican,House,TX,Alphabet Inc,GOOGL,sell,spouse,2025-07-11,2025-08-14,,34.0,50K–100K,50000.0,100000.0,$180.19,180.19,9009500.0,18019000.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,Alphabet IncGOOGL:US,14 Aug2025,11 Jul2025,days34,176.7899932861328,181.42999267578125,176.47999572753906,180.19000244140625,180.19000244140625,34282900.0,177.6199951171875,0.014469132951631547,0.007603058430686094,0.003676286228468928,0.01601351136257027,Alphabet Inc.,Communication Services,Internet Content & Information,2471451426816.0,NMS,EQUITY,2.0231026779440124e-08,4.046205355888025e-08
Michael McCaul,Republican,House,TX,Stanley Black & Decker Inc,SWK,buy,spouse,2025-07-24,2025-08-14,,21.0,100K–250K,100000.0,250000.0,$72.69,72.69,7269000.0,18172500.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,Stanley Black & Decker IncSWK:US,14 Aug2025,24 Jul2025,days21,73.48999786376953,73.86000061035156,72.22000122070312,72.69000244140625,72.69000244140625,1442300.0,74.08999633789062,-0.018895855927696936,0.016646017936895907,0.02640500924371937,0.0972075840212268,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,11463895040.0,NYQ,EQUITY,8.723038692440784e-06,2.1807596731101964e-05
Michael McCaul,Republican,House,TX,GLOBAL PAYMENTS Inc,GPN,buy,spouse,2025-07-03,2025-08-14,,42.0,100K–250K,100000.0,250000.0,$81.85,81.85,8184999.999999999,20462500.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,GLOBAL PAYMENTS IncGPN:US,14 Aug2025,3 Jul2025,days42,82.22000122070312,82.5199966430664,81.45999908447266,81.8499984741211,81.8499984741211,1007600.0,81.98999786376953,-0.0017075179082337577,-0.021624883030706865,0.04614009086039657,0.06728381625306694,Global Payments Inc.,Industrials,Specialty Business Services,21055862784.0,NYQ,EQUITY,4.749271071237619e-06,1.1873177678094048e-05
Michael McCaul,Republican,House,TX,GLOBAL PAYMENTS Inc,GPN,buy,spouse,2025-07-24,2025-08-14,,21.0,100K–250K,100000.0,250000.0,$83.05,83.05,8305000.0,20762500.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,GLOBAL PAYMENTS IncGPN:US,14 Aug2025,24 Jul2025,days21,84.08999633789062,84.12000274658203,82.95999908447266,83.05000305175781,83.05000305175781,1243600.0,83.9000015258789,-0.010131090091326289,0.032630932990860284,0.00012044961609096106,0.06857953869453715,Global Payments Inc.,Industrials,Specialty Business Services,21055862784.0,NYQ,EQUITY,4.749271071237619e-06,1.1873177678094048e-05
Michael McCaul,Republican,House,TX,Stanley Black & Decker Inc,SWK,buy,spouse,2025-07-24,2025-08-14,,21.0,50K–100K,50000.0,100000.0,$72.69,72.69,3634500.0,7269000.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,Stanley Black & Decker IncSWK:US,14 Aug2025,24 Jul2025,days21,73.48999786376953,73.86000061035156,72.22000122070312,72.69000244140625,72.69000244140625,1442300.0,74.08999633789062,-0.018895855927696936,0.016646017936895907,0.02640500924371937,0.0972075840212268,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,11463895040.0,NYQ,EQUITY,4.361519346220392e-06,8.723038692440784e-06
Michael McCaul,Republican,House,TX,GLOBAL PAYMENTS Inc,GPN,buy,spouse,2025-07-03,2025-08-14,,42.0,15K–50K,15000.0,50000.0,$81.85,81.85,1227750.0,4092499.999999999,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,GLOBAL PAYMENTS IncGPN:US,14 Aug2025,3 Jul2025,days42,82.22000122070312,82.5199966430664,81.45999908447266,81.8499984741211,81.8499984741211,1007600.0,81.98999786376953,-0.0017075179082337577,-0.021624883030706865,0.04614009086039657,0.06728381625306694,Global Payments Inc.,Industrials,Specialty Business Services,21055862784.0,NYQ,EQUITY,7.123906606856428e-07,2.3746355356188096e-06
Michael McCaul,Republican,House,TX,GLOBAL PAYMENTS Inc,GPN,sell,spouse,2025-07-03,2025-08-14,,42.0,15K–50K,15000.0,50000.0,$81.85,81.85,1227750.0,4092499.999999999,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,GLOBAL PAYMENTS IncGPN:US,14 Aug2025,3 Jul2025,days42,82.22000122070312,82.5199966430664,81.45999908447266,81.8499984741211,81.8499984741211,1007600.0,81.98999786376953,-0.0017075179082337577,-0.021624883030706865,0.04614009086039657,0.06728381625306694,Global Payments Inc.,Industrials,Specialty Business Services,21055862784.0,NYQ,EQUITY,7.123906606856428e-07,2.3746355356188096e-06
Michael McCaul,Republican,House,TX,Dollar Tree Inc,DLTR,sell,spouse,2025-07-24,2025-08-14,,21.0,15K–50K,15000.0,50000.0,$114.21,114.21,1713150.0,5710500.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,Dollar Tree IncDLTR:US,14 Aug2025,24 Jul2025,days21,115.0,115.98999786376953,114.12000274658203,114.20999908447266,114.20999908447266,4398300.0,114.91999816894531,-0.006178203061131926,0.001751200238507833,0.05603326373641992,0.14841631562756288,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,23684909056.0,NMS,EQUITY,6.333146546830465e-07,2.1110488489434883e-06
Michael McCaul,Republican,House,TX,Dollar Tree Inc,DLTR,sell,spouse,2025-07-03,2025-08-14,,42.0,15K–50K,15000.0,50000.0,$101.91,101.91,1528650.0,5095500.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,Dollar Tree IncDLTR:US,14 Aug2025,3 Jul2025,days42,103.16999816894531,103.16999816894531,101.05999755859375,101.91000366210938,101.91000366210938,2140900.0,103.01000213623047,-0.010678559861268089,0.02276518115450532,0.02483911062008021,0.14996615327954177,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,23684909056.0,NMS,EQUITY,6.333146546830465e-07,2.1110488489434883e-06
Michael McCaul,Republican,House,TX,National Fuel Gas Co,NFG,sell,spouse,2025-07-03,2025-08-14,,42.0,50K–100K,50000.0,100000.0,$84.21,84.21,4210500.0,8421000.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,National Fuel Gas CoNFG:US,14 Aug2025,3 Jul2025,days42,84.05999755859375,84.79000091552734,84.05999755859375,84.20999908447266,84.20999908447266,451200.0,83.93000030517578,0.003336098871425941,-0.006293774908668781,-0.0015413476293875243,0.029084653552027287,National Fuel Gas Company,Energy,Oil & Gas Integrated,7893260288.0,NYQ,EQUITY,6.334518079432173e-06,1.2669036158864347e-05
Michael McCaul,Republican,House,TX,Stanley Black & Decker Inc,SWK,sell,spouse,2025-07-24,2025-08-14,,21.0,50K–100K,50000.0,100000.0,$72.69,72.69,3634500.0,7269000.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,Stanley Black & Decker IncSWK:US,14 Aug2025,24 Jul2025,days21,73.48999786376953,73.86000061035156,72.22000122070312,72.69000244140625,72.69000244140625,1442300.0,74.08999633789062,-0.018895855927696936,0.016646017936895907,0.02640500924371937,0.0972075840212268,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,11463895040.0,NYQ,EQUITY,4.361519346220392e-06,8.723038692440784e-06
Michael McCaul,Republican,House,TX,Tapestry Inc,TPR,sell,spouse,2025-07-24,2025-08-14,,21.0,50K–100K,50000.0,100000.0,$108.43,108.43,5421500.0,10843000.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,Tapestry IncTPR:US,14 Aug2025,24 Jul2025,days21,109.13999938964844,109.33999633789062,107.54000091552734,108.43000030517578,108.43000030517578,3211200.0,109.16999816894531,-0.006778399525337986,-0.0008300651759830524,0.06137427974067239,0.2693748844470915,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,20966412288.0,NYQ,EQUITY,2.384766612102596e-06,4.769533224205192e-06
Michael McCaul,Republican,House,TX,FedEx Corp,FDX,sell,spouse,2025-07-03,2025-08-14,,42.0,100K–250K,100000.0,250000.0,$241.23,241.23,24123000.0,60307500.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,FedEx CorpFDX:US,14 Aug2025,3 Jul2025,days42,243.75,245.75999450683594,240.1199951171875,241.22999572753906,241.22999572753906,2410400.0,239.13999938964844,0.008739635122626321,-0.02545288520662814,0.0911927793703553,0.1020603791867301,FedEx Corporation,Industrials,Integrated Freight & Logistics,53610405888.0,NYQ,EQUITY,1.865309511159357e-06,4.663273777898393e-06
Michael McCaul,Republican,House,TX,International Business Machines Corp,IBM,sell,spouse,2025-07-24,2025-08-14,,21.0,100K–250K,100000.0,250000.0,$260.51,260.51,26051000.0,65127500.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,International Business Machines CorpIBM:US,14 Aug2025,24 Jul2025,days21,261.25,262.04998779296875,252.75,260.510009765625,258.760498046875,22647700.0,282.010009765625,-0.07623842862126906,-0.003032545834352529,-0.07620563912898935,-0.10496113533024651,International Business Machines,Technology,Information Technology Services,223303729152.0,NYQ,EQUITY,4.478205553474267e-07,1.1195513883685668e-06
Michael McCaul,Republican,House,TX,Howmet Aerospace Inc,HWM,buy,spouse,2025-07-01,2025-08-14,,44.0,15K–50K,15000.0,50000.0,$176.22,176.22,2643300.0,8811000.0,https://www.capitoltrades.com/politicians/M001157,Michael McCaulRepublicanHouseTX,Howmet Aerospace IncHWM:US,14 Aug2025,1 Jul2025,days44,183.8800048828125,186.35000610351562,176.02000427246094,176.22000122070312,176.10354614257812,6061300.0,186.1300048828125,-0.05324237577035851,-0.0015321999239051864,-0.0019822511694919005,0.020677714743269703,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,69035327488.0,NYQ,EQUITY,2.172800585701192e-07,7.242668619003974e-07
Neal Dunn,Republican,House,FL,Capital One Financial Corp,COF,buy,undisclosed,2025-06-02,2025-08-14,,72.0,1K–15K,1000.0,15000.0,$191.46,191.46,191460.0,2871900.0,https://www.capitoltrades.com/politicians/D000628,Neal DunnRepublicanHouseFL,Capital One Financial CorpCOF:US,14 Aug2025,2 Jun2025,days72,188.60000610351562,191.75999450683594,186.50999450683594,191.4600067138672,190.9403839111328,3858300.0,189.14999389648438,0.012212597895440602,0.021779995940234498,0.03447160589849318,0.01932601207168998,Capital One Financial Corporati,Financial Services,Credit Services,137771139072.0,NYQ,EQUITY,7.25841425668546e-09,1.088762138502819e-07
Markwayne Mullin,Republican,Senate,OK,FirstCash Holdings Inc,FCFS,buy,spouse,2023-01-03,2025-08-13,,953.0,1K–15K,1000.0,15000.0,$88.00,88.0,88000.0,1320000.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,FirstCash Holdings IncFCFS:US,13 Aug2025,3 Jan2023,days953,87.16000366210938,88.94999694824219,86.81999969482422,88.0,84.9104232788086,307200.0,86.91000366210938,0.012541667149484237,-0.014772761951793334,0.0007960843236809417,-0.05892420073098923,"FirstCash Holdings, Inc.",Financial Services,Credit Services,6056655360.0,NMS,EQUITY,1.651076279829797e-07,2.4766144197446957e-06
Markwayne Mullin,Republican,Senate,OK,PayPal Holdings Inc,PYPL,buy,spouse,2023-01-03,2025-08-13,,953.0,1K–15K,1000.0,15000.0,$74.58,74.58,74580.0,1118700.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,PayPal Holdings IncPYPL:US,13 Aug2025,3 Jan2023,days953,73.69000244140625,75.26000213623047,73.37999725341797,74.58000183105469,74.58000183105469,27974200.0,71.22000122070312,0.047177766817769085,0.04170019487793275,0.08039987179345474,-0.0010715487159195726,"PayPal Holdings, Inc.",Financial Services,Credit Services,66140819456.0,NMS,EQUITY,1.5119256281141895e-08,2.2678884421712842e-07
Markwayne Mullin,Republican,Senate,OK,Shopify Inc,SHOP,buy,spouse,2023-01-03,2025-08-13,,953.0,1K–15K,1000.0,15000.0,$35.68,35.68,35680.0,535200.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,Shopify IncSHOP:US,13 Aug2025,3 Jan2023,days953,35.689998626708984,36.47999954223633,34.650001525878906,35.68000030517578,35.68000030517578,18847000.0,34.709999084472656,0.02794587284034389,0.052130061503439684,0.05843966995568802,-0.17138877920920953,Shopify Inc.,Technology,Software - Application,184015683584.0,NMS,EQUITY,5.43431940432141e-09,8.151479106482115e-08
Markwayne Mullin,Republican,Senate,OK,Eli Lilly and Co,LLY,buy,joint,2024-12-11,2025-08-13,,244.0,50K–100K,50000.0,100000.0,$796.03,796.03,39801500.0,79603000.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,Eli Lilly and CoLLY:US,13 Aug2025,11 Dec2024,days244,795.25,799.5,786.3699951171875,796.030029296875,791.296875,3510900.0,799.5800170898438,-0.004439815549529769,-0.017185348802759348,-0.04074278953102653,-0.02788017055795676,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,628622557184.0,NYQ,EQUITY,7.953898476691925e-08,1.590779695338385e-07
Markwayne Mullin,Republican,Senate,OK,Corteva Inc,CTVA,sell,spouse,2024-01-04,2025-08-13,,586.0,1K–15K,1000.0,15000.0,$47.60,47.6,47600.0,714000.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,Corteva IncCTVA:US,13 Aug2025,4 Jan2024,days586,48.099998474121094,48.22999954223633,47.40999984741211,47.599998474121094,46.81474304199219,3079900.0,48.08000183105469,-0.009983430504438173,-0.0056721985655776574,-0.007919988990010804,0.08452948589804886,"Corteva, Inc.",Basic Materials,Agricultural Inputs,48732221440.0,NYQ,EQUITY,2.0520304029875145e-08,3.078045604481272e-07
Markwayne Mullin,Republican,Senate,OK,ExlService Holdings Inc,EXLS,sell,spouse,2024-01-04,2025-08-13,,586.0,1K–15K,1000.0,15000.0,$29.88,29.88,29880.0,448200.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,ExlService Holdings IncEXLS:US,13 Aug2025,4 Jan2024,days586,30.200000762939453,30.200000762939453,29.799999237060547,29.8799991607666,29.8799991607666,695600.0,29.989999771118164,-0.003667909676261405,-0.008366800770471805,-0.03207002434572608,0.04184096383619146,"ExlService Holdings, Inc.",Technology,Information Technology Services,6838459904.0,NMS,EQUITY,1.4623175598574073e-07,2.193476339786111e-06
Markwayne Mullin,Republican,Senate,OK,FirstCash Holdings Inc,FCFS,sell,spouse,2024-01-04,2025-08-13,,586.0,1K–15K,1000.0,15000.0,$106.50,106.5,106500.0,1597500.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,FirstCash Holdings IncFCFS:US,13 Aug2025,4 Jan2024,days586,104.58000183105469,106.80999755859375,103.55000305175781,106.5,104.19294738769531,250300.0,105.20999908447266,0.012261200710510511,-0.0020657391615317433,-0.02641922850144857,-0.06488716682107656,"FirstCash Holdings, Inc.",Financial Services,Credit Services,6056655360.0,NMS,EQUITY,1.651076279829797e-07,2.4766144197446957e-06
Markwayne Mullin,Republican,Senate,OK,Hubbell Inc,HUBB,sell,spouse,2024-01-04,2025-08-13,,586.0,1K–15K,1000.0,15000.0,$319.94,319.94,319940.0,4799100.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,Hubbell IncHUBB:US,13 Aug2025,4 Jan2024,days586,317.2799987792969,320.489990234375,316.05999755859375,319.94000244140625,313.8133239746094,373407.0,316.8399963378906,0.009784137543700888,-0.0055635393064762395,-0.02463260424025227,0.06710691290001251,Hubbell Inc,Industrials,Electrical Equipment & Parts,22725320704.0,NYQ,EQUITY,4.4003779441668556e-08,6.600566916250283e-07
Markwayne Mullin,Republican,Senate,OK,Insulet Corp,PODD,sell,spouse,2024-01-04,2025-08-13,,586.0,1K–15K,1000.0,15000.0,$199.81,199.81,199810.0,2997150.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,Insulet CorpPODD:US,13 Aug2025,4 Jan2024,days586,194.2899932861328,201.4600067138672,194.2899932861328,199.80999755859375,199.80999755859375,963400.0,194.66000366210938,0.026456353640184505,-0.009709236099847085,-0.09759732991174058,0.045359412978081395,Insulet Corporation,Healthcare,Medical Devices,22614996992.0,NMS,EQUITY,4.421844497055417e-08,6.632766745583125e-07
Markwayne Mullin,Republican,Senate,OK,PayPal Holdings Inc,PYPL,sell,spouse,2024-01-04,2025-08-13,,586.0,1K–15K,1000.0,15000.0,$58.45,58.45,58450.0,876750.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,PayPal Holdings IncPYPL:US,13 Aug2025,4 Jan2024,days586,58.02000045776367,59.064998626708984,57.439998626708984,58.45000076293945,58.45000076293945,16680400.0,58.630001068115234,-0.0030701057802584586,0.028571396871635013,-0.06748563372114459,0.009150597561281126,"PayPal Holdings, Inc.",Financial Services,Credit Services,66140819456.0,NMS,EQUITY,1.5119256281141895e-08,2.2678884421712842e-07
Markwayne Mullin,Republican,Senate,OK,Shopify Inc,SHOP,sell,spouse,2024-01-04,2025-08-13,,586.0,1K–15K,1000.0,15000.0,$73.42,73.42,73420.0,1101300.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,Shopify IncSHOP:US,13 Aug2025,4 Jan2024,days586,71.62999725341797,74.0199966430664,70.61499786376953,73.41999816894531,73.41999816894531,11927400.0,71.81999969482422,0.02227789586354456,0.01484614538912088,-0.06280314525066748,-0.017398327496247448,Shopify Inc.,Technology,Software - Application,184015683584.0,NMS,EQUITY,5.43431940432141e-09,8.151479106482115e-08
Markwayne Mullin,Republican,Senate,OK,Corteva Inc,CTVA,sell,self,2023-12-22,2025-08-13,,599.0,1K–15K,1000.0,15000.0,$47.46,47.46,47460.0,711900.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,Corteva IncCTVA:US,13 Aug2025,22 Dec2023,days599,47.45500183105469,47.70000076293945,47.189998626708984,47.459999084472656,46.67705154418945,2657600.0,47.290000915527344,0.003594801557500027,0.011378022038437186,0.019548869222915405,0.016927382612434528,"Corteva, Inc.",Basic Materials,Agricultural Inputs,48732221440.0,NYQ,EQUITY,2.0520304029875145e-08,3.078045604481272e-07
Markwayne Mullin,Republican,Senate,OK,ExlService Holdings Inc,EXLS,sell,self,2023-12-22,2025-08-13,,599.0,1K–15K,1000.0,15000.0,$30.92,30.92,30920.0,463800.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,ExlService Holdings IncEXLS:US,13 Aug2025,22 Dec2023,days599,30.510000228881836,31.100000381469727,30.510000228881836,30.920000076293945,30.920000076293945,768900.0,30.399999618530273,0.017105278430553206,0.003557587648128635,0.01777488250311442,0.09451327703695415,"ExlService Holdings, Inc.",Technology,Information Technology Services,6838459904.0,NMS,EQUITY,1.4623175598574073e-07,2.193476339786111e-06
Markwayne Mullin,Republican,Senate,OK,FirstCash Holdings Inc,FCFS,sell,self,2023-12-22,2025-08-13,,599.0,1K–15K,1000.0,15000.0,$109.93,109.93,109930.0,1648950.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,FirstCash Holdings IncFCFS:US,13 Aug2025,22 Dec2023,days599,111.02999877929688,111.12000274658203,109.7699966430664,109.93000030517578,107.54863739013672,170900.0,110.45999908447266,-0.00479810595409802,0.006822523405057179,-0.008567793756983508,-0.020231699686351374,"FirstCash Holdings, Inc.",Financial Services,Credit Services,6056655360.0,NMS,EQUITY,1.651076279829797e-07,2.4766144197446957e-06
Markwayne Mullin,Republican,Senate,OK,Hubbell Inc,HUBB,sell,self,2023-12-22,2025-08-13,,599.0,1K–15K,1000.0,15000.0,$325.99,325.99,325990.0,4889850.0,https://www.capitoltrades.com/politicians/M001190,Markwayne MullinRepublicanSenateOK,Hubbell IncHUBB:US,13 Aug2025,22 Dec2023,days599,326.1199951171875,329.1099853515625,325.5299987792969,325.989990234375,319.7474670410156,155170.0,324.54998779296875,0.004436920337599348,0.008896053562802653,0.0017207927087152092,0.08471697187799002,Hubbell Inc,Industrials,Electrical Equipment & Parts,22725320704.0,NYQ,EQUITY,4.4003779441668556e-08,6.600566916250283e-07
